load,method,snapshot,class,admitted_traffic,demand,fulfill_ratio,oracle_admitted_traffic,norm_fulfill,raw_mlu,oracle_mlu,normalized_mlu,disabled_flow,admitted_capacity_ratio
2x,Hattrick,450,Medium,27.029478073120117,45.53669738769531,0.5935757160186768,28.7122802734375,0.941390872001648,1.0000001192092896,3.8280060291290283,0.2612326443195343,0.0,1.0000001192092896
2x,Hattrick,451,Medium,27.557952880859375,49.677146911621094,0.5547410845756531,30.0404052734375,0.9173628687858582,1.000000238418579,4.190011024475098,0.23866291344165802,0.0,1.000000238418579
2x,Hattrick,452,Medium,28.9156494140625,52.251319885253906,0.5533955693244934,31.513580322265625,0.9175615310668945,1.0000001192092896,4.7939934730529785,0.20859438180923462,0.0,1.0000001192092896
2x,Hattrick,453,Medium,29.614582061767578,51.68361282348633,0.572997510433197,32.25862121582031,0.9180362224578857,1.0,4.509568214416504,0.22175072133541107,0.0,1.0
2x,Hattrick,454,Medium,29.396921157836914,52.34410095214844,0.5616090297698975,32.01002502441406,0.9183660745620728,1.0000001192092896,4.611860752105713,0.2168322503566742,0.0,1.0000001192092896
2x,Hattrick,455,Medium,28.851158142089844,52.440345764160156,0.5501710176467896,31.418865203857422,0.918274998664856,1.0000001192092896,4.5876851081848145,0.21797488629817963,0.0,1.0000001192092896
2x,Hattrick,456,Medium,27.48539161682129,54.493499755859375,0.5043792724609375,30.479053497314453,0.9017797112464905,1.0000001192092896,4.682440280914307,0.21356387436389923,0.0,1.0000001192092896
2x,Hattrick,457,Medium,27.894208908081055,56.50138854980469,0.4936906695365906,31.230609893798828,0.8931688666343689,1.0000001192092896,4.321086406707764,0.2314233034849167,0.0,1.0000001192092896
2x,Hattrick,458,Medium,27.73929786682129,57.49279022216797,0.48248305916786194,31.002243041992188,0.8947513103485107,1.0000001192092896,4.5749335289001465,0.21858243644237518,0.0,1.0000001192092896
2x,Hattrick,459,Medium,28.737648010253906,58.52760314941406,0.4910101592540741,32.133026123046875,0.8943337202072144,1.0000001192092896,4.8188910484313965,0.2075166553258896,0.0,1.0000001192092896
2x,Hattrick,460,Medium,29.098726272583008,58.10503387451172,0.5007952451705933,32.1143913269043,0.9060961604118347,1.000000238418579,4.84443998336792,0.20642225444316864,0.0,1.000000238418579
2x,Hattrick,461,Medium,29.246429443359375,58.00352096557617,0.5042181611061096,32.415061950683594,0.9022481441497803,1.000000238418579,5.112305641174316,0.19560649991035461,0.0,1.000000238418579
2x,Hattrick,462,Medium,29.477680206298828,58.517356872558594,0.503742516040802,32.93586730957031,0.8950024247169495,1.0000001192092896,4.741034507751465,0.21092446148395538,0.0,1.0000001192092896
2x,Hattrick,463,Medium,29.216373443603516,59.464752197265625,0.4913225471973419,32.536529541015625,0.8979560732841492,1.000000238418579,4.893871784210205,0.2043372392654419,0.0,1.000000238418579
2x,Hattrick,432,Low,4.202618598937988,6.819363594055176,0.6162772178649902,4.074577331542969,1.0314244031906128,1.0000001192092896,2.3984434604644775,0.41693711280822754,0.0,1.0000001192092896
2x,Hattrick,433,Low,4.248293399810791,7.145410537719727,0.5945485234260559,4.161109924316406,1.0209519863128662,1.0000001192092896,2.3003292083740234,0.4347204267978668,0.0,1.0000001192092896
2x,Hattrick,434,Low,4.100868225097656,6.9113287925720215,0.5933545231819153,4.020820617675781,1.0199083089828491,1.0000001192092896,2.2801828384399414,0.4385613799095154,0.0,1.0000001192092896
2x,Hattrick,435,Low,4.938066005706787,6.89573335647583,0.7161045670509338,5.002494812011719,0.9871206879615784,1.0000001192092896,2.2699332237243652,0.44054165482521057,0.0,1.0000001192092896
2x,Hattrick,436,Low,4.469132423400879,7.0866312980651855,0.6306427121162415,4.447750091552734,1.004807472229004,1.0000001192092896,2.274751901626587,0.4396084249019623,0.0,1.0000001192092896
2x,Hattrick,437,Low,4.4777960777282715,6.994507312774658,0.6401875019073486,4.724117279052734,0.9478588104248047,1.0000001192092896,2.238699197769165,0.4466880261898041,0.0,1.0000001192092896
2x,Hattrick,438,Low,4.629909992218018,6.484365463256836,0.7140112519264221,4.7272491455078125,0.9794089198112488,1.0000001192092896,2.157700777053833,0.46345633268356323,0.0,1.0000001192092896
2x,Hattrick,439,Low,4.962276458740234,6.828071594238281,0.7267463803291321,5.091827392578125,0.974557101726532,1.0000001192092896,2.2361667156219482,0.4471938908100128,0.0,1.0000001192092896
2x,Hattrick,440,Low,4.38662052154541,7.231462478637695,0.606602132320404,4.389732360839844,0.9992911219596863,1.0000001192092896,2.448800563812256,0.4083632230758667,0.0,1.0000001192092896
2x,Hattrick,441,Low,4.895533561706543,6.986618995666504,0.7007013559341431,4.846160888671875,1.0101879835128784,1.0000001192092896,2.5955097675323486,0.3852808177471161,0.0,1.0000001192092896
2x,Hattrick,442,Low,4.985752105712891,7.349736213684082,0.6783579587936401,4.8721466064453125,1.0233173370361328,1.0000001192092896,3.005807876586914,0.3326893150806427,0.0,1.0000001192092896
2x,Hattrick,443,Low,5.39628267288208,8.128369331359863,0.6638825535774231,5.408580780029297,0.9977262020111084,1.000000238418579,3.309211015701294,0.30218690633773804,0.0,1.000000238418579
2x,Hattrick,444,Low,4.861239433288574,7.652280807495117,0.6352667212486267,4.883014678955078,0.9955406188964844,1.000000238418579,3.3022725582122803,0.3028218448162079,0.0,1.000000238418579
2x,Hattrick,445,Low,4.709879398345947,7.880474090576172,0.597664475440979,4.717109680175781,0.998467206954956,1.000000238418579,3.6615874767303467,0.273105651140213,0.0,1.000000238418579
2x,Hattrick,446,Low,5.280033588409424,9.017852783203125,0.5855089426040649,5.26220703125,1.003387689590454,1.0000001192092896,3.461871862411499,0.28886109590530396,0.0,1.0000001192092896
2x,Hattrick,447,Low,4.998633861541748,8.941078186035156,0.5590638518333435,4.856040954589844,1.029363989830017,1.0,3.73944091796875,0.2674196660518646,0.0,1.0
2x,Hattrick,448,Low,5.236806392669678,9.870680809020996,0.5305415391921997,5.16497802734375,1.0139068365097046,1.0000001192092896,3.7802724838256836,0.2645312249660492,0.0,1.0000001192092896
2x,Hattrick,449,Low,5.1250762939453125,9.923047065734863,0.5164821147918701,5.1681060791015625,0.9916739463806152,1.000000238418579,3.8830220699310303,0.25753143429756165,0.0,1.000000238418579
2x,Hattrick,450,Low,5.420404434204102,10.689220428466797,0.50709068775177,5.602684020996094,0.9674656391143799,1.0000001192092896,4.209193706512451,0.2375752180814743,0.0,1.0000001192092896
2x,Hattrick,451,Low,5.817030906677246,11.823735237121582,0.49197912216186523,4.909332275390625,1.1848925352096558,1.000000238418579,4.790958404541016,0.20872655510902405,0.0,1.000000238418579
2x,Hattrick,452,Low,6.076279640197754,12.052978515625,0.5041309595108032,5.172607421875,1.1747034788131714,1.0000001192092896,5.30308723449707,0.18856942653656006,0.0,1.0000001192092896
2x,Hattrick,453,Low,6.5389251708984375,12.813074111938477,0.5103322863578796,5.673393249511719,1.1525598764419556,1.0,4.968624591827393,0.2012629359960556,0.0,1.0
2x,Hattrick,454,Low,6.256788730621338,11.914324760437012,0.5251483917236328,5.395729064941406,1.1595816612243652,1.0000001192092896,5.033122539520264,0.19868384301662445,0.0,1.0000001192092896
2x,Hattrick,455,Low,6.5003204345703125,12.404805183410645,0.5240163207054138,5.6802520751953125,1.1443718671798706,1.000000238418579,5.187154293060303,0.19278398156166077,0.0,1.000000238418579
2x,Hattrick,456,Low,5.652338027954102,12.085302352905273,0.4677034914493561,4.501518249511719,1.2556514739990234,1.000000238418579,5.070983409881592,0.1972004622220993,0.0,1.000000238418579
2x,Hattrick,457,Low,5.639988899230957,13.721074104309082,0.41104573011398315,4.210472106933594,1.3395146131515503,1.0000001192092896,4.809861183166504,0.20790623128414154,0.0,1.0000001192092896
2x,Hattrick,458,Low,5.970431327819824,13.619312286376953,0.43837979435920715,4.49859619140625,1.327176570892334,1.0000001192092896,5.073232173919678,0.1971130222082138,0.0,1.0000001192092896
2x,Hattrick,459,Low,6.034075736999512,12.780935287475586,0.47211533784866333,4.230316162109375,1.4263888597488403,1.0000001192092896,5.370874404907227,0.1861894428730011,0.0,1.0000001192092896
2x,Hattrick,460,Low,5.559963226318359,13.045042991638184,0.42621272802352905,4.0892181396484375,1.3596640825271606,1.000000238418579,5.3673601150512695,0.18631137907505035,0.0,1.000000238418579
2x,Hattrick,461,Low,5.8500518798828125,14.204662322998047,0.4118402600288391,4.462318420410156,1.3109893798828125,1.000000238418579,5.543355464935303,0.1803961992263794,0.0,1.000000238418579
2x,Hattrick,462,Low,6.033897399902344,14.118459701538086,0.42737647891044617,4.3176422119140625,1.3974982500076294,1.0000001192092896,5.3121795654296875,0.18824666738510132,0.0,1.0000001192092896
2x,Hattrick,463,Low,5.8122429847717285,13.828115463256836,0.42032068967819214,4.1971435546875,1.384809136390686,1.000000238418579,5.355515480041504,0.18672344088554382,0.0,1.000000238418579
2x,Hattrick,464,High,60.73358917236328,67.90959167480469,0.8943300843238831,60.89291000366211,0.9973835945129395,1.0,2.586153030395508,0.3866747319698334,0.0,1.0
2x,Hattrick,465,High,60.97837829589844,67.71635437011719,0.9004970788955688,61.13463592529297,0.9974440336227417,1.0000001192092896,2.8513131141662598,0.35071563720703125,0.0,1.0000001192092896
2x,Hattrick,466,High,61.393524169921875,68.825927734375,0.8920115828514099,61.44599914550781,0.9991459846496582,1.000000238418579,2.6596083641052246,0.37599530816078186,0.0,1.000000238418579
2x,Hattrick,467,High,60.409889221191406,67.70396423339844,0.8922652006149292,60.49359130859375,0.9986163377761841,1.0,2.6628024578094482,0.3755441904067993,0.0,1.0
2x,Hattrick,468,High,59.13713073730469,66.29100799560547,0.8920837640762329,59.22005081176758,0.9985997676849365,1.0000001192092896,2.7809441089630127,0.3595901429653168,0.0,1.0000001192092896
2x,Hattrick,469,High,59.62643814086914,67.03770446777344,0.8894463181495667,59.714744567871094,0.9985212087631226,0.9999998807907104,2.7298593521118164,0.3663192093372345,0.0,0.9999998807907104
2x,Hattrick,470,High,60.18335723876953,67.52896881103516,0.8912228345870972,60.24677658081055,0.9989473223686218,1.000000238418579,2.842733144760132,0.3517742156982422,0.0,1.000000238418579
2x,Hattrick,471,High,60.162471771240234,68.47381591796875,0.8786200881004333,60.384681701660156,0.9963200688362122,1.000000238418579,2.7462000846862793,0.3641396164894104,0.0,1.000000238418579
2x,Hattrick,472,High,60.152557373046875,67.6772689819336,0.8888148069381714,60.235107421875,0.9986295104026794,1.0,2.7633755207061768,0.3618762493133545,0.0,1.0
2x,Hattrick,473,High,60.953800201416016,68.33329772949219,0.8920072913169861,61.18670654296875,0.996193528175354,0.9999998807907104,2.720515727996826,0.36757731437683105,0.0,0.9999998807907104
2x,Hattrick,474,High,60.91392517089844,68.20462036132812,0.8931055665016174,61.15829849243164,0.9960042238235474,0.9999998807907104,2.536991596221924,0.39416760206222534,0.0,0.9999998807907104
2x,Hattrick,475,High,62.228633880615234,69.97579193115234,0.8892880082130432,62.36090087890625,0.9978790283203125,1.0000001192092896,2.6427383422851562,0.3783954381942749,0.0,1.0000001192092896
2x,Hattrick,476,High,60.76057815551758,67.96894836425781,0.89394611120224,60.880558013916016,0.9980292320251465,0.9999998807907104,2.765469551086426,0.36160221695899963,0.0,0.9999998807907104
2x,Hattrick,477,High,61.40394592285156,68.79931640625,0.8925080895423889,61.5156364440918,0.9981843829154968,1.0,2.6890909671783447,0.3718728721141815,0.0,1.0
2x,Hattrick,478,High,59.515403747558594,67.36585235595703,0.8834654688835144,59.872955322265625,0.9940281510353088,1.0,2.5883283615112305,0.38634973764419556,0.0,1.0
2x,Hattrick,479,High,59.0830078125,66.86679077148438,0.8835926651954651,59.511390686035156,0.9928016662597656,0.9999998807907104,2.6964004039764404,0.37086474895477295,0.0,0.9999998807907104
2x,Hattrick,480,High,58.742645263671875,66.5469970703125,0.8827242255210876,59.14198684692383,0.9932477474212646,1.0,2.577756404876709,0.38793423771858215,0.0,1.0
2x,Hattrick,481,High,58.582542419433594,65.56578063964844,0.8934926390647888,58.66014099121094,0.998677134513855,1.0,2.5817549228668213,0.3873334228992462,0.0,1.0
2x,Hattrick,482,High,57.075721740722656,63.896728515625,0.89324951171875,57.124488830566406,0.9991462826728821,0.9999998807907104,2.467940092086792,0.4051961600780487,0.0,0.9999998807907104
2x,Hattrick,483,High,56.4385986328125,62.97758483886719,0.8961696028709412,56.51472473144531,0.998652994632721,0.9999998807907104,2.40797758102417,0.41528621315956116,0.0,0.9999998807907104
2x,Hattrick,484,High,57.29999542236328,64.67543029785156,0.8859623670578003,57.35789108276367,0.9989905953407288,1.0000001192092896,2.4287850856781006,0.41172853112220764,0.0,1.0000001192092896
2x,Hattrick,485,High,57.553592681884766,64.74214172363281,0.88896644115448,57.68404769897461,0.9977384805679321,1.0000001192092896,2.421156644821167,0.41302579641342163,0.0,1.0000001192092896
2x,Hattrick,486,High,55.8504638671875,62.95967483520508,0.887083113193512,56.06980895996094,0.9960880279541016,1.0000001192092896,2.1840620040893555,0.45786252617836,0.0,1.0000001192092896
2x,Hattrick,487,High,56.53478240966797,63.670101165771484,0.8879329562187195,56.59715270996094,0.9988979697227478,1.0,2.1712965965270996,0.460554301738739,0.0,1.0
2x,Hattrick,488,High,54.47330093383789,61.593467712402344,0.8844006061553955,54.613277435302734,0.9974369406700134,1.000000238418579,2.2128076553344727,0.4519146680831909,0.0,1.000000238418579
2x,Hattrick,489,High,55.58769226074219,62.836219787597656,0.884644091129303,55.675933837890625,0.9984151124954224,1.0,2.1783385276794434,0.4590654671192169,0.0,1.0
2x,Hattrick,490,High,54.37553787231445,61.23728942871094,0.8879481554031372,54.42790603637695,0.9990378618240356,1.0000001192092896,2.0749804973602295,0.48193231225013733,0.0,1.0000001192092896
2x,Hattrick,491,High,53.81852722167969,60.02318572998047,0.8966289758682251,53.86792755126953,0.9990829229354858,1.0,2.0819408893585205,0.4803210198879242,0.0,1.0
2x,Hattrick,492,High,53.19489669799805,59.747337341308594,0.8903308510780334,53.294185638427734,0.9981369376182556,1.0,2.1427032947540283,0.46670016646385193,0.0,1.0
2x,Hattrick,493,High,53.65544891357422,59.652061462402344,0.8994734883308411,53.86862564086914,0.9960426688194275,1.0000001192092896,2.167954206466675,0.46126440167427063,0.0,1.0000001192092896
2x,Hattrick,494,High,52.70630645751953,59.363494873046875,0.88785719871521,52.877159118652344,0.9967688918113708,1.0000001192092896,1.898830533027649,0.526639997959137,0.0,1.0000001192092896
2x,Hattrick,495,High,51.437705993652344,58.23219299316406,0.8833207488059998,51.79559326171875,0.9930903911590576,1.0,1.8278006315231323,0.547105610370636,0.0,1.0
2x,Hattrick,464,Medium,30.13272476196289,60.340415954589844,0.4993788003921509,33.60805130004883,0.8965924382209778,1.0,4.9478373527526855,0.2021085023880005,0.0,1.0
2x,Hattrick,465,Medium,30.589214324951172,61.006317138671875,0.5014106035232544,33.942108154296875,0.9012172818183899,1.000000238418579,5.326302528381348,0.1877475529909134,0.0,1.000000238418579
2x,Hattrick,466,Medium,30.45864486694336,61.541778564453125,0.4949263036251068,33.89189147949219,0.8987000584602356,1.000000238418579,4.971914768218994,0.20112980902194977,0.0,1.000000238418579
2x,Hattrick,467,Medium,29.737119674682617,59.55256652832031,0.4993423819541931,33.403961181640625,0.8902273178100586,1.0000001192092896,5.008863925933838,0.19964610040187836,0.0,1.0000001192092896
2x,Hattrick,468,Medium,28.87639617919922,59.78158187866211,0.48303166031837463,32.18546676635742,0.8971874117851257,1.0000001192092896,5.206176280975342,0.1920795738697052,0.0,1.0000001192092896
2x,Hattrick,469,Medium,30.6284236907959,60.038482666015625,0.5101465582847595,33.91632843017578,0.9030583500862122,1.0000001192092896,5.262711048126221,0.19001615047454834,0.0,1.0000001192092896
2x,Hattrick,470,Medium,30.874338150024414,60.34033966064453,0.511669933795929,34.35508346557617,0.8986832499504089,1.000000238418579,5.454912185668945,0.1833210587501526,0.0,1.000000238418579
2x,Hattrick,471,Medium,30.144927978515625,60.85108947753906,0.4953884780406952,33.775115966796875,0.8925188779830933,1.000000238418579,5.126410484313965,0.19506831467151642,0.0,1.000000238418579
2x,Hattrick,472,Medium,30.214923858642578,60.569252014160156,0.49884921312332153,33.69541931152344,0.8967071771621704,1.000000238418579,5.18290901184082,0.19294188916683197,0.0,1.000000238418579
2x,Hattrick,473,Medium,28.362720489501953,61.56744384765625,0.46067723631858826,32.00323486328125,0.8862454295158386,1.000000238418579,5.269673824310303,0.1897651106119156,0.0,1.000000238418579
2x,Hattrick,474,Medium,28.776708602905273,61.02027130126953,0.47159260511398315,31.988231658935547,0.899603009223938,1.0000001192092896,4.868702411651611,0.20539355278015137,0.0,1.0000001192092896
2x,Hattrick,475,Medium,30.446735382080078,61.73448181152344,0.4931884706020355,33.789955139160156,0.9010587930679321,1.000000238418579,4.913802623748779,0.2035084217786789,0.0,1.000000238418579
2x,Hattrick,476,Medium,30.78985595703125,61.52406692504883,0.5004522204399109,34.479122161865234,0.8930000066757202,1.0,5.187185764312744,0.19278275966644287,0.0,1.0
2x,Hattrick,477,Medium,30.509963989257812,61.196983337402344,0.49855339527130127,33.79048538208008,0.9029158353805542,1.0000001192092896,5.0403971672058105,0.19839708507061005,0.0,1.0000001192092896
2x,Hattrick,478,Medium,28.904359817504883,60.400230407714844,0.47854718565940857,31.741188049316406,0.9106262922286987,1.0000001192092896,4.874043941497803,0.2051684707403183,0.0,1.0000001192092896
2x,Hattrick,479,Medium,28.533935546875,60.869354248046875,0.46877342462539673,31.24231719970703,0.9133104681968689,1.0000001192092896,5.104190826416016,0.19591745734214783,0.0,1.0000001192092896
2x,Hattrick,480,Medium,27.850366592407227,59.198463439941406,0.4704575836658478,29.900074005126953,0.9314481019973755,1.0000001192092896,4.959178924560547,0.20164631307125092,0.0,1.0000001192092896
2x,Hattrick,481,Medium,28.471881866455078,58.6655158996582,0.4853256940841675,31.37969207763672,0.9073346257209778,1.000000238418579,4.963308334350586,0.20147857069969177,0.0,1.000000238418579
2x,Hattrick,482,Medium,28.543466567993164,56.795135498046875,0.5025688409805298,31.234825134277344,0.9138346910476685,1.0000001192092896,4.6866044998168945,0.21337412297725677,0.0,1.0000001192092896
2x,Hattrick,483,Medium,28.408031463623047,56.927589416503906,0.49902045726776123,30.704208374023438,0.9252161979675293,1.0000001192092896,4.45863676071167,0.224283829331398,0.0,1.0000001192092896
2x,Hattrick,484,Medium,28.978395462036133,57.705745697021484,0.5021752119064331,32.141117095947266,0.9015988707542419,1.000000238418579,4.638410568237305,0.21559114754199982,0.0,1.000000238418579
2x,Hattrick,485,Medium,28.793241500854492,57.88555908203125,0.4974166750907898,31.300708770751953,0.9198910593986511,1.000000238418579,4.510226249694824,0.2217184156179428,0.0,1.000000238418579
2x,Hattrick,486,Medium,27.902339935302734,56.209693908691406,0.4963972866535187,30.202598571777344,0.9238390326499939,1.000000238418579,4.193121910095215,0.23848584294319153,0.0,1.000000238418579
2x,Hattrick,487,Medium,28.28671646118164,57.41437530517578,0.4926765561103821,31.563262939453125,0.8961911201477051,1.0,4.0997843742370605,0.24391525983810425,0.0,1.0
2x,Hattrick,488,Medium,27.530593872070312,54.704978942871094,0.5032557249069214,30.095096588134766,0.914786696434021,1.000000238418579,4.162426471710205,0.2402445375919342,0.0,1.000000238418579
2x,Hattrick,489,Medium,27.846351623535156,55.817771911621094,0.49887967109680176,30.901344299316406,0.9011372327804565,1.0000001192092896,4.010655403137207,0.24933584034442902,0.0,1.0000001192092896
2x,Hattrick,490,Medium,28.151460647583008,54.76728820800781,0.5140196084976196,30.821414947509766,0.9133734107017517,1.0000001192092896,3.947181224822998,0.2533453702926636,0.0,1.0000001192092896
2x,Hattrick,491,Medium,27.608747482299805,53.56825256347656,0.515393853187561,29.784645080566406,0.926945686340332,1.0000001192092896,3.957941770553589,0.25265660881996155,0.0,1.0000001192092896
2x,Hattrick,492,Medium,27.076271057128906,52.61939239501953,0.5145682692527771,29.087421417236328,0.9308584332466125,1.0000001192092896,4.047706127166748,0.24705353379249573,0.0,1.0000001192092896
2x,Hattrick,493,Medium,26.64453887939453,53.32155227661133,0.49969547986984253,29.037837982177734,0.9175800085067749,1.0000001192092896,4.126221656799316,0.24235250055789948,0.0,1.0000001192092896
2x,Hattrick,494,Medium,26.66312026977539,53.33635711669922,0.49990516901016235,29.041259765625,0.9181116819381714,1.000000238418579,3.6159071922302246,0.2765558362007141,0.0,1.000000238418579
2x,Hattrick,495,Medium,26.332138061523438,51.93688201904297,0.5070026516914368,27.831459045410156,0.9461285471916199,1.0000001192092896,3.430349588394165,0.2915154993534088,0.0,1.0000001192092896
2x,Hattrick,464,Low,6.561068058013916,14.994234085083008,0.43757274746894836,5.1723785400390625,1.2684818506240845,1.0,5.587870121002197,0.17895905673503876,0.0,1.0
2x,Hattrick,465,Low,6.025290489196777,13.941164016723633,0.43219423294067383,4.42724609375,1.3609567880630493,1.0000001192092896,5.9254255294799805,0.16876427829265594,0.0,1.0000001192092896
2x,Hattrick,466,Low,5.865907669067383,15.059968948364258,0.3895033001899719,4.4502410888671875,1.3181101083755493,1.000000238418579,5.395884037017822,0.185326486825943,0.0,1.000000238418579
2x,Hattrick,467,Low,6.304962158203125,13.998594284057617,0.4503996670246124,4.662078857421875,1.3523929119110107,1.0000001192092896,5.669766426086426,0.17637412250041962,0.0,1.0000001192092896
2x,Hattrick,468,Low,6.084351539611816,13.772737503051758,0.44176778197288513,4.645927429199219,1.3096096515655518,1.0000001192092896,5.7658891677856445,0.1734338104724884,0.0,1.0000001192092896
2x,Hattrick,469,Low,6.7037506103515625,14.018317222595215,0.4782136380672455,5.284912109375,1.2684696912765503,1.0000001192092896,5.986262798309326,0.16704915463924408,0.0,1.0000001192092896
2x,Hattrick,470,Low,6.734383583068848,14.061542510986328,0.4789220988750458,5.6351776123046875,1.195061445236206,1.000000238418579,6.073334693908691,0.1646542251110077,0.0,1.000000238418579
2x,Hattrick,471,Low,6.346325874328613,13.672536849975586,0.46416592597961426,4.5225677490234375,1.4032572507858276,1.000000238418579,5.771609306335449,0.17326194047927856,0.0,1.000000238418579
2x,Hattrick,472,Low,6.518378257751465,14.711697578430176,0.4430745244026184,5.0565185546875,1.2891039848327637,1.000000238418579,5.816832542419434,0.17191490530967712,0.0,1.000000238418579
2x,Hattrick,473,Low,5.948963165283203,14.028363227844238,0.42406681180000305,4.291282653808594,1.386290192604065,1.000000238418579,5.783627986907959,0.17290189862251282,0.0,1.000000238418579
2x,Hattrick,474,Low,5.523781776428223,14.51121711730957,0.38065600395202637,4.2434234619140625,1.3017276525497437,1.0000001192092896,5.4855265617370605,0.18229793012142181,0.0,1.0000001192092896
2x,Hattrick,475,Low,5.9969282150268555,14.049905776977539,0.4268305003643036,4.565116882324219,1.3136417865753174,1.000000238418579,5.513415813446045,0.18137580156326294,0.0,1.000000238418579
2x,Hattrick,476,Low,6.135256290435791,13.839869499206543,0.44330304861068726,4.925384521484375,1.2456400394439697,1.0,5.75729513168335,0.17369267344474792,0.0,1.0
2x,Hattrick,477,Low,6.326589107513428,14.160572052001953,0.446774959564209,5.107025146484375,1.2388012409210205,1.0000001192092896,5.589190483093262,0.1789168119430542,0.0,1.0000001192092896
2x,Hattrick,478,Low,6.637190341949463,14.367558479309082,0.4619567394256592,5.5279388427734375,1.2006627321243286,1.0000001192092896,5.522497653961182,0.1810775101184845,0.0,1.0000001192092896
2x,Hattrick,479,Low,6.009164333343506,13.77448844909668,0.4362531900405884,4.840576171875,1.2414151430130005,1.000000238418579,5.559004783630371,0.17988835275173187,0.0,1.000000238418579
2x,Hattrick,480,Low,6.2678446769714355,13.915355682373047,0.45042648911476135,5.974098205566406,1.0491700172424316,1.0000001192092896,5.472997665405273,0.1827152520418167,0.0,1.0000001192092896
2x,Hattrick,481,Low,5.638622283935547,13.397420883178711,0.4208737015724182,4.804954528808594,1.17350172996521,1.0,5.530740737915039,0.18080760538578033,0.0,1.0
2x,Hattrick,482,Low,5.726431846618652,13.403580665588379,0.42723149061203003,5.015464782714844,1.1417549848556519,1.0000001192092896,5.2781829833984375,0.1894591599702835,0.0,1.0000001192092896
2x,Hattrick,483,Low,6.0034871101379395,13.837244033813477,0.4338643550872803,5.456123352050781,1.1003210544586182,1.000000238418579,5.045169353485107,0.19820944964885712,0.0,1.000000238418579
2x,Hattrick,484,Low,6.139691352844238,13.139537811279297,0.4672684371471405,5.194549560546875,1.1819487810134888,1.000000238418579,5.085361003875732,0.1966429203748703,0.0,1.000000238418579
2x,Hattrick,485,Low,6.024462699890137,14.011348724365234,0.42997023463249207,5.719085693359375,1.0533961057662964,1.0000001192092896,5.115324020385742,0.19549106061458588,0.0,1.0000001192092896
2x,Hattrick,486,Low,5.881677150726318,13.093757629394531,0.44919702410697937,5.4307403564453125,1.0830341577529907,1.000000238418579,4.675281524658203,0.2138909101486206,0.0,1.000000238418579
2x,Hattrick,487,Low,5.672280311584473,13.009535789489746,0.4360094368457794,5.074729919433594,1.1177501678466797,1.0,4.627154350280762,0.2161155492067337,0.0,1.0
2x,Hattrick,488,Low,6.066061019897461,13.43559455871582,0.4514918327331543,5.098602294921875,1.189749836921692,1.000000238418579,4.663035869598389,0.2144526094198227,0.0,1.000000238418579
2x,Hattrick,489,Low,6.068421363830566,13.055214881896973,0.46482738852500916,4.98583984375,1.21713125705719,1.0,4.49531364440918,0.22245389223098755,0.0,1.0
2x,Hattrick,490,Low,6.423489570617676,13.190929412841797,0.48696261644363403,5.614494323730469,1.1440905332565308,1.0000001192092896,4.379480361938477,0.2283376157283783,0.0,1.0000001192092896
2x,Hattrick,491,Low,5.9098734855651855,12.907079696655273,0.457878440618515,5.316902160644531,1.1115257740020752,1.0000001192092896,4.546810150146484,0.21993443369865417,0.0,1.0000001192092896
2x,Hattrick,492,Low,6.099819183349609,12.856514930725098,0.47445353865623474,5.435508728027344,1.122216820716858,1.0000001192092896,4.535309791564941,0.22049212455749512,0.0,1.0000001192092896
2x,Hattrick,493,Low,5.770942687988281,12.208854675292969,0.4726850092411041,4.913970947265625,1.174394965171814,1.0000001192092896,4.4546122550964355,0.22448645532131195,0.0,1.0000001192092896
2x,Hattrick,494,Low,6.008196830749512,12.875577926635742,0.4666351079940796,5.112068176269531,1.175296664237976,1.0000001192092896,4.056931495666504,0.24649174511432648,0.0,1.0000001192092896
2x,Hattrick,495,Low,6.121916770935059,12.396707534790039,0.49383407831192017,5.44793701171875,1.1237128973007202,1.0000001192092896,3.728620767593384,0.2681957185268402,0.0,1.0000001192092896
2x,Hattrick,496,High,51.02655792236328,58.16364669799805,0.8772929906845093,51.17025375366211,0.9971917867660522,1.000000238418579,1.809687614440918,0.5525816679000854,0.0,1.000000238418579
2x,Hattrick,497,High,51.844139099121094,58.112430572509766,0.8921350836753845,51.865718841552734,0.9995839595794678,1.000000238418579,1.9922375679016113,0.5019482970237732,0.0,1.000000238418579
2x,Hattrick,498,High,51.13615798950195,57.82833480834961,0.8842751383781433,51.74318313598633,0.9882684946060181,1.0000001192092896,1.808681607246399,0.5528889894485474,0.0,1.0000001192092896
2x,Hattrick,499,High,50.58376693725586,56.957611083984375,0.888094961643219,51.23857116699219,0.9872204661369324,1.0,2.0501558780670166,0.4877677857875824,0.0,1.0
2x,Hattrick,496,Medium,26.85324478149414,51.758033752441406,0.5188227295875549,28.560688018798828,0.9402170181274414,1.000000238418579,3.3898093700408936,0.29500192403793335,0.0,1.000000238418579
2x,Hattrick,497,Medium,26.836938858032227,52.122440338134766,0.5148826241493225,28.46445083618164,0.9428229928016663,1.000000238418579,3.713843584060669,0.2692628800868988,0.0,1.000000238418579
2x,Hattrick,498,Medium,25.91017723083496,52.161983489990234,0.49672532081604004,26.92325210571289,0.9623717665672302,1.0000001192092896,3.5188515186309814,0.28418365120887756,0.0,1.0000001192092896
