snapshot,class,admitted_traffic,demand,fulfill_ratio,oracle_admitted_traffic,norm_fulfill,raw_mlu,oracle_mlu,normalized_mlu,disabled_flow,admitted_capacity_ratio
419,High,37.28278732299805,38.974910736083984,0.9565842747688293,37.28286361694336,0.9999979734420776,1.000000238418579,1.3490700721740723,0.741251528263092,0.0,1.000000238418579
400,Medium,23.242958068847656,40.628265380859375,0.572088360786438,24.583816528320312,0.9454576969146729,1.000000238418579,3.2141096591949463,0.3111282289028168,0.0,1.000000238418579
401,Medium,23.406211853027344,41.38541030883789,0.5655667185783386,24.992332458496094,0.9365357160568237,1.0000001192092896,3.5123562812805176,0.2847091853618622,0.0,1.0000001192092896
402,Medium,24.05351448059082,41.251407623291016,0.5830956101417542,25.460670471191406,0.9447321891784668,1.0000003576278687,3.431577682495117,0.29141125082969666,0.0,1.0000003576278687
403,Medium,22.728229522705078,40.52296447753906,0.5608728528022766,24.267559051513672,0.9365684390068054,1.0000003576278687,3.3813321590423584,0.2957415282726288,0.0,1.0000003576278687
404,Medium,22.456432342529297,40.07636642456055,0.5603410005569458,24.088844299316406,0.9322336912155151,1.0000001192092896,3.1774985790252686,0.3147130012512207,0.0,1.0000001192092896
405,Medium,22.69765853881836,40.68198013305664,0.5579290390014648,24.199779510498047,0.937928318977356,1.000000238418579,3.3876380920410156,0.2951909899711609,0.0,1.000000238418579
406,Medium,21.95833396911621,39.240108489990234,0.5595890283584595,23.508407592773438,0.9340630173683167,1.000000238418579,3.1792373657226562,0.31454092264175415,0.0,1.000000238418579
407,Medium,21.880266189575195,38.75175857543945,0.5646263957023621,23.411922454833984,0.9345779418945312,1.000000238418579,2.9744250774383545,0.33619949221611023,0.0,1.000000238418579
408,Medium,21.969642639160156,38.27203369140625,0.5740390419960022,23.525959014892578,0.9338468313217163,1.000000238418579,2.8825292587280273,0.34691762924194336,0.0,1.000000238418579
409,Medium,22.252809524536133,39.098880767822266,0.5691418647766113,23.645050048828125,0.9411191344261169,1.000000238418579,2.8395140171051025,0.3521730303764343,0.0,1.000000238418579
410,Medium,22.627788543701172,40.306732177734375,0.5613898038864136,24.242855072021484,0.9333797097206116,1.0,2.789792060852051,0.35844966769218445,0.0,1.0
411,Medium,22.620399475097656,39.041133880615234,0.5793991684913635,23.971168518066406,0.9436502456665039,1.000000238418579,2.7802321910858154,0.35968226194381714,0.0,1.000000238418579
412,Medium,22.14922332763672,38.23073959350586,0.5793563723564148,23.908977508544922,0.9263977408409119,1.0000001192092896,2.905379295349121,0.3441891670227051,0.0,1.0000001192092896
413,Medium,22.4488582611084,37.70672607421875,0.5953541994094849,23.952991485595703,0.9372047781944275,1.0000001192092896,2.9069035053253174,0.3440087139606476,0.0,1.0000001192092896
414,Medium,22.780826568603516,37.231597900390625,0.6118680834770203,24.28360366821289,0.9381155371665955,1.000000238418579,2.6250622272491455,0.3809434473514557,0.0,1.000000238418579
415,Medium,22.611034393310547,36.87131118774414,0.6132419109344482,23.990734100341797,0.94249027967453,1.0000003576278687,2.670602321624756,0.3744474947452545,0.0,1.0000003576278687
416,Medium,21.887514114379883,35.23568344116211,0.621174693107605,23.401611328125,0.9352994561195374,1.000000238418579,2.607057571411133,0.3835742771625519,0.0,1.000000238418579
417,Medium,22.948894500732422,36.291194915771484,0.6323543190956116,24.514312744140625,0.9361426830291748,1.0000001192092896,2.5750222206115723,0.38834619522094727,0.0,1.0000001192092896
418,Medium,22.046850204467773,34.75883483886719,0.6342805027961731,23.17916488647461,0.9511494636535645,1.000000238418579,2.6430916786193848,0.37834489345550537,0.0,1.000000238418579
419,Medium,22.799360275268555,35.066646575927734,0.650172233581543,24.024696350097656,0.9489968419075012,1.000000238418579,2.5397067070007324,0.39374634623527527,0.0,1.000000238418579
400,Low,6.099028587341309,10.242644309997559,0.5954545140266418,5.4825439453125,1.1124449968338013,1.0000005960464478,3.549931049346924,0.28169578313827515,0.0,1.0000005960464478
401,Low,5.555702209472656,9.40978717803955,0.5904173851013184,4.672523498535156,1.1890153884887695,1.0000005960464478,3.9189224243164062,0.25517234206199646,0.0,1.0000005960464478
402,Low,5.839814186096191,9.626876831054688,0.6066156625747681,4.9878082275390625,1.1708177328109741,1.0000005960464478,3.8059747219085693,0.2627449333667755,0.0,1.0000005960464478
403,Low,5.812053680419922,9.709461212158203,0.5985969305038452,4.873176574707031,1.192662239074707,1.0000003576278687,3.715204954147339,0.2691642642021179,0.0,1.0000003576278687
404,Low,5.178485870361328,9.20159912109375,0.5627810955047607,4.223876953125,1.2260030508041382,1.0000005960464478,3.508699655532837,0.285006046295166,0.0,1.0000005960464478
405,Low,5.489736080169678,9.865952491760254,0.5564324259757996,4.6017913818359375,1.1929563283920288,1.000000238418579,3.7322354316711426,0.26793599128723145,0.0,1.000000238418579
406,Low,5.560276031494141,9.56319808959961,0.581424355506897,4.821952819824219,1.153117060661316,1.0000003576278687,3.4863228797912598,0.286835253238678,0.0,1.0000003576278687
407,Low,5.515220642089844,9.749268531799316,0.5657060742378235,4.7951202392578125,1.150173544883728,1.000000238418579,3.316025972366333,0.30156585574150085,0.0,1.000000238418579
408,Low,5.4232497215271,9.627033233642578,0.5633355379104614,4.647560119628906,1.1669025421142578,1.000000238418579,3.2207038402557373,0.3104912042617798,0.0,1.000000238418579
409,Low,5.0677008628845215,8.909895896911621,0.5687721967697144,4.31982421875,1.1731266975402832,1.000000238418579,3.1591577529907227,0.3165401518344879,0.0,1.000000238418579
410,Low,4.661077499389648,8.999978065490723,0.5178987383842468,4.00433349609375,1.1640082597732544,1.0000001192092896,3.120173215866089,0.320495069026947,0.0,1.0000001192092896
411,Low,5.191984176635742,9.60665512084961,0.540457010269165,4.4609527587890625,1.1638734340667725,1.000000238418579,3.092379093170166,0.3233757019042969,0.0,1.000000238418579
412,Low,4.898693561553955,9.068095207214355,0.5402119755744934,3.8247451782226562,1.2807894945144653,1.0000001192092896,3.2298226356506348,0.3096145689487457,0.0,1.0000001192092896
413,Low,5.289267539978027,8.8336820602417,0.5987613797187805,4.476169586181641,1.1816504001617432,1.0000001192092896,3.2581663131713867,0.3069211542606354,0.0,1.0000001192092896
414,Low,4.677959442138672,8.365398406982422,0.5592034459114075,4.153919219970703,1.1261556148529053,1.000000238418579,2.9429569244384766,0.339794397354126,0.0,1.000000238418579
415,Low,4.67889404296875,7.891170501708984,0.5929277539253235,3.9912872314453125,1.1722769737243652,1.0000003576278687,2.902020215988159,0.34458765387535095,0.0,1.0000003576278687
416,Low,4.997376918792725,8.123055458068848,0.6152089834213257,4.24151611328125,1.1782053709030151,1.000000238418579,2.889066696166992,0.34613263607025146,0.0,1.000000238418579
417,Low,4.739980220794678,8.185287475585938,0.5790853500366211,4.010231018066406,1.1819719076156616,1.000000238418579,2.8500349521636963,0.3508729636669159,0.0,1.000000238418579
418,Low,4.934917449951172,8.518708229064941,0.579303503036499,4.747791290283203,1.039413332939148,1.000000238418579,2.9379658699035645,0.34037163853645325,0.0,1.000000238418579
419,Low,5.000861644744873,8.231070518493652,0.607559084892273,4.583393096923828,1.0910828113555908,1.000000238418579,2.821322202682495,0.35444381833076477,0.0,1.000000238418579
420,High,37.28715133666992,38.22622299194336,0.9754338264465332,37.28720474243164,0.9999985694885254,1.0,1.1956287622451782,0.8363800048828125,0.0,1.0
421,High,37.0322380065918,38.0543327331543,0.9731411933898926,37.032310485839844,0.9999980330467224,1.0000003576278687,1.212921380996704,0.8244560360908508,0.0,1.0000003576278687
422,High,35.322505950927734,36.603145599365234,0.9650128483772278,35.32260513305664,0.9999971985816956,1.000000238418579,1.2667787075042725,0.789404034614563,0.0,1.000000238418579
423,High,34.73224639892578,36.00008773803711,0.9647822976112366,34.73232650756836,0.9999976754188538,1.0000001192092896,1.2641162872314453,0.791066586971283,0.0,1.0000001192092896
424,High,35.227020263671875,36.33315658569336,0.9695557355880737,35.22708511352539,0.999998152256012,1.000000238418579,1.2304308414459229,0.8127236366271973,0.0,1.000000238418579
425,High,35.65232467651367,36.79305648803711,0.968995988368988,35.65238952636719,0.999998152256012,1.000000238418579,1.2376377582550049,0.8079910278320312,0.0,1.000000238418579
426,High,36.130863189697266,37.175960540771484,0.9718878269195557,36.13092803955078,0.9999982118606567,1.0000001192092896,1.2177149057388306,0.8212103843688965,0.0,1.0000001192092896
427,High,36.25245666503906,37.54222106933594,0.9656449556350708,36.25252914428711,0.9999979734420776,1.0000001192092896,1.268684983253479,0.7882178425788879,0.0,1.0000001192092896
428,High,34.43070602416992,35.29963684082031,0.9753841161727905,34.4307746887207,0.9999980330467224,0.9999998211860657,1.181014060974121,0.8467298150062561,0.0,0.9999998211860657
429,High,34.68252182006836,35.496707916259766,0.9770630598068237,34.682586669921875,0.999998152256012,1.0000003576278687,1.1696094274520874,0.8549865484237671,0.0,1.0000003576278687
430,High,34.19590759277344,34.91438293457031,0.9794217944145203,34.19598388671875,0.9999977946281433,0.9999998211860657,1.149666428565979,0.8698173761367798,0.0,0.9999998211860657
431,High,34.3399772644043,35.26498794555664,0.9737697243690491,34.340057373046875,0.9999976754188538,1.000000238418579,1.1926939487457275,0.8384382724761963,0.0,1.000000238418579
432,High,33.45066833496094,34.19259262084961,0.9783015847206116,33.45075225830078,0.9999974966049194,1.0000001192092896,1.1545495986938477,0.866138756275177,0.0,1.0000001192092896
433,High,32.83647918701172,33.327274322509766,0.9852734804153442,32.83656311035156,0.9999974370002747,1.0000001192092896,1.1022331714630127,0.9072491526603699,0.0,1.0000001192092896
434,High,33.298973083496094,33.824092864990234,0.9844749569892883,33.299072265625,0.9999970197677612,1.0,1.1093782186508179,0.9014058113098145,0.0,1.0
435,High,32.40761947631836,32.93783950805664,0.9839023947715759,32.40771484375,0.999997079372406,1.0000001192092896,1.1104440689086914,0.9005407094955444,0.0,1.0000001192092896
436,High,32.4824104309082,32.80440902709961,0.9901843070983887,32.48249816894531,0.9999973177909851,1.000000238418579,1.0670636892318726,0.9371514320373535,0.0,1.000000238418579
437,High,32.579200744628906,32.877994537353516,0.9909120202064514,32.57930374145508,0.9999968409538269,1.000000238418579,1.0622271299362183,0.941418468952179,0.0,1.000000238418579
438,High,31.43825340270996,31.556703567504883,0.9962464570999146,31.4383602142334,0.9999966025352478,1.000000238418579,1.0246552228927612,0.9759382605552673,0.0,1.000000238418579
439,High,31.72199249267578,32.03056335449219,0.9903663396835327,31.72287368774414,0.9999722242355347,1.0,1.0625293254852295,0.9411504864692688,0.0,1.0
