snapshot,edge_id,source,target,edge,capacity,oracle_high_load,hattrick_high_load,oracle_medium_load,hattrick_medium_load,high_excess,high_util_excess,medium_deficit,medium_util_deficit
455,69,21,15,21→15,2.4000000953674316,1.5313920938933734,1.257871150970459,0.7317253656074172,1.1241883039474487,-0.2735209429229144,-0.11396705502257044,-0.39246293834003154,-0.1635262178103984
455,70,21,17,21→17,2.4000000953674316,1.7995487913722172,0.8507076501846313,0.34230616490822285,0.7416950464248657,-0.9488411411875859,-0.39535045978501165,-0.39938888151664287,-0.166412027352648
455,71,21,18,21→18,10.0,4.277012813628289,4.832589626312256,2.3610961473168572,3.003093957901001,0.5555768126839666,0.055557681268396664,-0.6419978105841437,-0.06419978105841437
459,0,0,2,0→2,10.0,8.90372054491354,6.408999919891357,0.9371567217167467,0.8357833623886108,-2.4947206250221825,-0.24947206250221826,0.10137335932813585,0.010137335932813584
459,1,0,4,0→4,10.0,5.975460720001138,7.567392826080322,2.226261974618282,0.3272172212600708,1.5919321060791845,0.15919321060791844,1.8990447533582113,0.18990447533582114
459,2,0,9,0→9,10.0,5.388293030956447,7.268416881561279,4.3025513104803395,1.2615777254104614,1.8801238506048321,0.1880123850604832,3.040973585069878,0.3040973585069878
459,3,0,15,0→15,2.4000000953674316,0.6098298759898171,1.6042345762252808,1.790171173051931,0.5677005648612976,0.9944047002354637,0.41433527530057196,1.2224706081906334,0.5093627331725074
459,4,0,19,0→19,2.4000000953674316,2.400001049041748,2.399996757507324,0.0,3.3378582884324715e-06,-4.291534423828125e-06,-1.788139272207448e-06,-3.3378582884324715e-06,-1.3907742315824604e-06
459,5,1,6,1→6,2.4000000953674316,1.6508114141470287,0.26078906655311584,0.6430009073810652,0.1884067803621292,-1.3900223475939129,-0.5791759551497456,0.454594127018936,0.18941421206457879
459,6,1,13,1→13,0.1550000011920929,0.11021541744275964,0.13455894589424133,0.044785582127133246,0.020137310028076172,0.02434352845148169,0.1570550210597259,0.024648272099057074,0.15902110909347833
